,NewsID,Category,SubCategory,cluster_hdbscan,proba
11618,91199,news,newsus,6,1.0
11619,9066,news,newspolitics,8,0.8260525639912144
11620,12024,news,newsus,5,0.8044428953456353
11621,110167,news,newspolitics,8,0.9682317986433396
11622,95753,news,newscrime,6,0.932108361101446
11623,94746,news,newsworld,6,1.0
11624,48163,news,newsus,6,1.0
11625,81236,news,newspolitics,1,1.0
11626,52792,news,newsus,9,0.8045502278594159
11627,101464,news,newsus,-1,0.0
11628,87158,news,newspolitics,-1,0.0
11629,128050,news,newspolitics,8,1.0
11630,122073,news,newsus,10,0.8759063006078186
11631,41870,news,newscrime,6,1.0
11632,106985,news,newsus,7,1.0
11633,51119,news,newsscienceandtechnology,-1,0.0
11634,44276,news,newscrime,-1,0.0
11635,97251,news,newspolitics,8,1.0
11636,71341,news,newsus,6,1.0
11637,103221,news,newsus,-1,0.0
11638,284,news,newscrime,6,0.9747757580743992
11639,5215,news,newscrime,6,0.8326417810670581
11640,48809,news,newscrime,-1,0.0
11641,22786,news,newscrime,6,1.0
11642,89611,news,newsus,-1,0.0
11643,67571,news,newspolitics,8,0.9877188727980796
11644,5095,news,newsus,11,0.956056739003682
11645,52896,news,newspolitics,-1,0.0
11646,77826,news,newscrime,9,0.9621374692692836
11647,1855,news,newscrime,6,1.0
11648,126914,news,newsus,-1,0.0
11649,57563,news,newsus,0,1.0
11650,108202,news,newsus,-1,0.0
11651,49637,news,newsscienceandtechnology,10,0.7972847721990781
11652,39027,news,newsscienceandtechnology,4,1.0
11653,50622,news,newsworld,3,1.0
11654,104830,news,newsworld,10,0.9720176349848918
11655,87983,news,newspolitics,4,0.6977527225976362
11656,125368,news,newsworld,8,0.8204053939724713
11657,104008,news,newsus,8,0.7732905347622065
11658,9804,news,newscrime,6,1.0
11659,98980,news,newsgoodnews,5,1.0
11660,51157,news,newsus,10,0.9909564464072158
11661,64159,news,newspolitics,8,1.0
11662,47217,news,newsworld,-1,0.0
11663,6006,news,newsus,-1,0.0
11664,68600,news,newsus,5,0.934355748846626
11665,54852,news,newsus,4,1.0
11666,111303,news,newspolitics,8,1.0
11667,23092,news,newsus,9,0.9621374692692836
11668,14696,news,newsworld,-1,0.0
11669,105997,news,newsus,6,1.0
11670,44619,news,newsscienceandtechnology,0,1.0
11671,53158,news,newsus,2,1.0
11672,18603,news,newspolitics,-1,0.0
11673,45508,news,newsus,5,0.9340301718977896
11674,52981,news,newsworld,6,1.0
11675,9950,news,newsscienceandtechnology,4,1.0
11676,89825,news,newsus,-1,0.0
11677,40023,news,newsus,-1,0.0
11678,70448,news,newsus,-1,0.0
11679,75008,news,newsscienceandtechnology,5,0.6777791370219707
11680,58542,news,newsbusiness,4,0.6977527225976362
11681,91745,news,newscrime,6,0.9586215780311976
11682,40409,news,newsus,-1,0.0
11683,7622,news,newspolitics,-1,0.0
11684,123696,news,newspolitics,8,0.9795466194717978
11685,57258,news,newsscienceandtechnology,0,1.0
11686,87645,news,newsus,10,0.8757499988435204
11687,77170,news,newspolitics,8,0.9446796651864302
11688,44435,news,newsus,6,1.0
11689,90926,news,newsus,11,0.9100455936749562
11690,57706,news,newsus,6,1.0
11691,796,news,newsus,8,0.83782364743621
11692,6966,news,newsus,-1,0.0
11693,122803,news,newsus,5,0.9798243406430268
11694,47832,news,newsopinion,-1,0.0
11695,22069,news,newscrime,6,0.8334733612306142
11696,53981,news,newsworld,6,1.0
11697,106915,news,newsworld,-1,0.0
11698,102232,news,newsworld,2,0.9545119487840948
11699,2424,news,newsus,4,0.6648215462405793
11700,87958,news,newsus,10,1.0
11701,37987,news,newspolitics,-1,0.0
11702,2065,news,newsus,11,0.9255350220077008
11703,75826,news,newsus,-1,0.0
11704,65618,news,newspolitics,8,0.8831051078056857
11705,7787,news,newsscienceandtechnology,10,0.8237687299177145
11706,53385,news,newsscienceandtechnology,4,1.0
11707,14963,news,newsus,-1,0.0
11708,95011,news,newspolitics,8,1.0
11709,2215,news,newsoffbeat,-1,0.0
11710,128271,news,newsus,7,1.0
11711,481,news,newsus,7,1.0
11712,96345,news,newsus,6,1.0
11713,65249,news,newspolitics,8,0.971777023986254
11714,1942,news,newsus,5,0.6852906996690903
11715,36678,news,newsus,-1,0.0
11716,95620,news,newsworld,-1,0.0
11717,68091,news,newscrime,6,1.0
11718,55781,news,newsoffbeat,6,0.9204538145275994
11719,68257,news,newsscienceandtechnology,4,0.6977527225976362
11720,48,news,newsus,-1,0.0
11721,31032,news,newscrime,1,1.0
11722,97132,news,newsus,11,0.9059620795412912
11723,43686,news,newsscienceandtechnology,10,0.8060086756243223
11724,2686,news,newsworld,10,0.8759063006078186
11725,59173,news,newsus,11,1.0
11726,92421,news,newsus,-1,0.0
11727,91027,news,newspolitics,8,1.0
11728,16418,news,newsscienceandtechnology,10,0.8060086756243223
11729,47604,news,newsus,11,0.8635055375087528
11730,54997,news,newsus,5,0.5231078727197075
11731,68450,news,newsus,9,0.9689490654339205
11732,63204,news,newsscienceandtechnology,4,0.6977527225976362
11733,37029,news,newsus,5,0.8457831620387058
11734,47978,news,newscrime,9,0.8448186339093776
11735,23953,news,newsworld,6,0.908074371022928
11736,119374,news,newsus,6,0.9427943237014093
11737,33278,news,newsus,6,1.0
11738,37289,news,newsscienceandtechnology,4,0.6756209182475862
11739,20722,news,newsus,9,1.0
11740,88093,news,newsus,-1,0.0
11741,68221,news,newscrime,-1,0.0
11742,116547,news,newscrime,6,1.0
11743,60349,news,newspolitics,3,1.0
11744,101274,news,newspolitics,8,1.0
11745,20506,news,newspolitics,8,1.0
11746,86877,news,newsus,6,0.8547018890084244
11747,72074,news,newsus,7,1.0
11748,8434,news,newsus,3,0.6267704161029415
11749,8143,news,newsbusiness,10,0.8759063006078186
11750,109867,news,newsus,6,1.0
11751,101833,news,newsus,6,1.0
11752,55699,news,newsworld,-1,0.0
11753,123977,news,newsus,10,1.0
11754,109447,news,newsworld,-1,0.0
11755,54401,news,newsus,3,0.7003593960877617
11756,11189,news,newsus,4,1.0
11757,27648,news,newsus,5,0.8138797012591809
11758,99458,news,newscrime,6,1.0
11759,68357,news,newsscienceandtechnology,4,0.9171412093027848
11760,13137,news,newspolitics,4,0.6977527225976362
11761,86705,news,newsus,-1,0.0
11762,68734,news,newsscienceandtechnology,4,1.0
11763,21785,news,newsus,11,1.0
11764,14602,news,newsus,-1,0.0
11765,46929,news,newsus,7,1.0
11766,106333,news,newsworld,10,0.8961360680022904
11767,74069,news,newsoffbeat,5,0.7686237175606279
11768,83225,news,newsus,6,1.0
11769,79763,news,newsus,6,1.0
11770,108894,news,newsus,5,0.7411997078240552
11771,42849,news,newspolitics,8,0.9588125742234536
11772,44593,news,newsus,-1,0.0
11773,119504,news,newsworld,3,0.5945618418194245
11774,10131,news,newsworld,6,1.0
11775,119469,news,newsus,8,0.6756057339221946
11776,36685,news,newspolitics,-1,0.0
11777,127144,news,newsbusiness,-1,0.0
11778,84142,news,newscrime,6,1.0
11779,48261,news,newsus,-1,0.0
11780,72914,news,newsopinion,8,0.8587557283975173
11781,86981,news,newsus,7,1.0
11782,101555,news,newscrime,6,1.0
11783,54540,news,newsus,3,0.9335127174953958
11784,110478,news,newsus,7,1.0
11785,21081,news,newsus,-1,0.0
11786,85680,news,newsgoodnews,5,1.0
11787,119497,news,newspolitics,8,0.7429239832973799
11788,89596,news,newspolitics,8,1.0
11789,72697,news,newsworld,8,0.6756057339221946
11790,62151,news,newsus,7,1.0
11791,9987,news,newsoffbeat,5,0.6291636958637997
11792,58987,news,newsus,6,1.0
11793,85173,news,newsus,2,1.0
11794,66322,news,newsus,6,1.0
11795,124888,news,newsworld,-1,0.0
11796,20792,news,newscrime,6,1.0
11797,106084,news,newspolitics,8,0.6756057339221946
11798,85775,news,newsus,-1,0.0
11799,12597,news,newspolitics,8,0.9015244734830032
11800,69235,news,newsus,6,0.9362616342681134
11801,6843,news,newscrime,6,1.0
11802,77150,news,newsus,10,0.9229375957574714
11803,92336,news,newsus,8,0.8281968921625299
11804,45677,news,newspolitics,8,0.8745907288446444
11805,25668,news,newsworld,3,0.9335127174953958
11806,6670,news,newsus,10,0.9887389250718714
11807,16441,news,newsus,1,0.4364971252788391
11808,61252,news,newspolitics,8,0.9658387939561298
11809,8585,news,newsus,7,1.0
11810,112130,news,newsus,4,1.0
11811,3127,news,newsoffbeat,9,1.0
11812,98716,news,newsus,3,0.7003593960877617
11813,39270,news,newsworld,3,0.9616711497657676
11814,79314,news,newscrime,-1,0.0
11815,70226,news,newsgoodnews,5,0.9300567095398272
11816,86710,news,newscrime,6,1.0
11817,3699,news,newsfactcheck,8,0.7865968967893994
11818,42967,news,newsopinion,8,1.0
11819,8188,news,newsgoodnews,-1,0.0
11820,85464,news,newsus,-1,0.0
11821,13889,news,newsworld,6,0.8583494026661785
11822,74358,news,newsus,-1,0.0
11823,66416,news,newsoffbeat,7,1.0
11824,74744,news,newsscienceandtechnology,0,1.0
11825,54080,news,newsus,8,0.9599846572539922
11826,84565,news,newsus,6,1.0
11827,48100,news,newsscienceandtechnology,4,1.0
11828,44503,news,newsus,-1,0.0
11829,85479,news,newsworld,8,0.8417118020827276
11830,84690,news,newscrime,-1,0.0
11831,78523,news,newsus,5,0.8863631302388778
11832,29725,news,newsus,-1,0.0
11833,50768,news,newsus,6,1.0
11834,117910,news,newsus,-1,0.0
11835,83472,news,newsus,8,0.778912506642137
11836,96954,news,newsus,6,1.0
11837,72591,news,newsworld,6,1.0
11838,51916,news,newsus,10,0.9783148827932694
11839,96832,news,newscrime,6,1.0
11840,89631,news,newsus,6,1.0
11841,48527,news,newscrime,6,1.0
11842,13641,news,newsus,6,1.0
11843,378,news,newsus,-1,0.0
11844,108949,news,newsus,0,1.0
11845,127249,news,newspolitics,8,0.84424423823093
11846,71870,news,newsus,6,0.8702776769236735
11847,67623,news,newsus,4,0.8210065153228301
11848,118624,news,newspolitics,8,0.8990048250242725
11849,100208,news,newscrime,6,1.0
11850,120022,news,newspolitics,1,1.0
11851,112392,news,newspolitics,1,0.6322272423298163
11852,128658,news,newsus,6,1.0
11853,31966,news,newsscienceandtechnology,4,0.9532698165118386
11854,24474,news,newsscienceandtechnology,9,1.0
11855,5460,news,newsus,5,0.6348497302186469
11856,23642,news,newsus,-1,0.0
11857,125539,news,newsus,6,1.0
11858,3798,news,newspolitics,8,0.7598291613026915
11859,97058,news,newsus,10,0.9783148827932694
11860,31087,news,newsus,4,1.0
11861,60900,news,newscrime,6,0.9877375528131456
11862,119422,news,newscrime,6,1.0
11863,54242,news,newscrime,6,1.0
11864,79950,news,newscrime,6,1.0
11865,110177,news,newsus,-1,0.0
11866,69622,news,newsus,-1,0.0
11867,80506,news,newscrime,5,0.7716086895908567
11868,29168,news,newscrime,6,1.0
11869,54562,news,newsus,9,1.0
11870,16334,news,newsus,10,0.8759063006078186
11871,97385,news,newsus,-1,0.0
11872,3891,news,newsus,0,1.0
11873,53200,news,newsworld,3,0.9335127174953958
11874,4952,news,newspolitics,-1,0.0
11875,74709,news,newsus,11,0.956056739003682
11876,85536,news,newsus,11,1.0
11877,2049,news,newsus,5,0.7274062360576019
11878,71971,news,newspolitics,8,0.9155036852871172
11879,117760,news,newscrime,6,1.0
11880,62107,news,newsus,5,0.8447244322988322
11881,31013,news,newsus,10,1.0
11882,120056,news,newspolitics,8,0.8240361898526783
11883,53189,news,newspolitics,10,0.9783148827932694
11884,32747,news,newsworld,-1,0.0
11885,66025,news,newscrime,6,0.9564420781283226
11886,20618,news,newsus,6,1.0
11887,89413,news,newsus,-1,0.0
11888,2314,news,factcheck,-1,0.0
11889,123091,news,newsus,-1,0.0
11890,84126,news,newsus,-1,0.0
11891,19051,news,newsus,7,1.0
11892,56003,news,newscrime,6,1.0
11893,76493,news,newspolitics,8,0.982642738468508
11894,106945,news,newsus,6,1.0
11895,81189,news,newsus,6,1.0
11896,26574,news,newspolitics,8,1.0
11897,116444,news,newscrime,-1,0.0
11898,26149,news,newsus,6,1.0
11899,10999,news,newsscienceandtechnology,4,1.0
11900,96394,news,newsus,6,1.0
11901,100646,news,newsgoodnews,5,0.9593634340151596
11902,8827,news,newsus,7,1.0
11903,121631,news,newsus,11,1.0
11904,42284,news,newscrime,6,0.9601402625308092
11905,124157,news,newsus,6,1.0
11906,50980,news,newsus,6,0.8407473398720959
11907,57072,news,newsoffbeat,2,0.8251138013441632
11908,50355,news,newsus,0,1.0
11909,109417,news,newspolitics,8,0.7897415216904353
11910,118528,news,newsus,6,0.9564420781283226
11911,86055,news,newsus,6,0.9917243977493758
11912,127536,news,newsus,-1,0.0
11913,55212,news,newspolitics,8,0.7380296460839548
11914,96611,news,newsgoodnews,5,0.8679640265836678
11915,110705,news,newspolitics,8,0.9945179559707528
11916,68902,news,newsus,4,1.0
11917,42920,news,newscrime,5,1.0
11918,103882,news,newsus,-1,0.0
11919,77860,news,newsus,6,1.0
11920,5039,news,newsworld,3,1.0
11921,101709,news,newsus,11,1.0
11922,96492,news,newsus,5,1.0
11923,52729,news,newsus,11,1.0
11924,35703,news,newsus,6,1.0
11925,80228,news,newsus,6,1.0
11926,31475,news,newsus,-1,0.0
11927,23846,news,newsus,6,1.0
11928,62035,news,newscrime,6,1.0
11929,88571,news,newsus,10,0.8136529782043272
11930,18112,news,newsworld,3,1.0
11931,118242,news,newsus,9,0.9024642236391798
11932,10079,news,newsus,11,1.0
11933,42445,news,newsscienceandtechnology,-1,0.0
11934,92066,news,newsus,5,0.893745377123631
11935,51001,news,newscrime,6,0.909011425806296
11936,101680,news,newsus,0,1.0
11937,23264,news,newsus,-1,0.0
11938,86961,news,newsus,5,0.9343471412071233
11939,8693,news,newsus,-1,0.0
11940,29403,news,newsus,-1,0.0
11941,74317,news,newsgoodnews,2,0.6040964135448934
11942,56190,news,newsus,-1,0.0
11943,80073,news,newsus,6,1.0
11944,81847,news,newsus,6,1.0
11945,4708,news,newsus,11,0.956056739003682
11946,46469,news,newsus,4,1.0
11947,102726,news,newsscienceandtechnology,8,0.8396267924024353
11948,91242,news,newsoffbeat,5,0.9893777090635932
11949,20659,news,newspolitics,8,1.0
11950,68982,news,newspolitics,8,0.931943681759667
11951,38534,news,newscrime,6,1.0
11952,27201,news,newsscienceandtechnology,4,0.6977527225976362
11953,27384,news,newscrime,-1,0.0
11954,29247,news,newsscienceandtechnology,4,1.0
11955,78281,news,newscrime,6,1.0
11956,8889,news,newsus,2,1.0
11957,116265,news,newscrime,6,1.0
11958,14604,news,newsus,-1,0.0
11959,58075,news,newsworld,-1,0.0
11960,111114,news,newsus,-1,0.0
11961,103640,news,newscrime,6,0.8655405567481549
11962,9905,news,newspolitics,8,0.7588007733723174
11963,1019,news,newsus,9,1.0
11964,14887,news,newsus,8,0.7727907773637217
11965,64083,news,newspolitics,8,0.982642738468508
11966,18499,news,newsscienceandtechnology,4,0.6977527225976362
11967,68461,news,newspolitics,8,0.7906010339991906
11968,49750,news,newscrime,6,0.9658850888360628
11969,27336,news,newscrime,6,1.0
11970,112611,news,newsus,6,1.0
11971,68777,news,newspolitics,8,0.9656970943000668
11972,67207,news,newsus,10,0.8060086756243223
11973,113990,news,newspolitics,8,0.7397989040087259
11974,44524,news,newscrime,6,0.9724286098096924
11975,41317,news,newsus,10,0.9783148827932694
11976,69061,news,newsus,5,0.9042443728840056
11977,105661,news,newscrime,6,1.0
11978,14419,news,newsus,-1,0.0
11979,112655,news,newsscienceandtechnology,4,1.0
11980,65171,news,newsus,6,0.8388562080000975
11981,42276,news,newsweather,11,0.9434076414140464
11982,103114,news,newspolitics,8,0.8272021741439413
11983,90353,news,newsus,10,0.9333423139065016
11984,32360,news,newsus,5,0.8610095731026572
11985,126229,news,newsus,7,1.0
11986,87202,news,newsus,6,0.8655405567481549
11987,73830,news,newspolitics,8,0.9393383337231166
11988,37574,news,newspolitics,1,1.0
11989,89424,news,newspolitics,1,0.8914196002108419
11990,102591,news,newsscienceandtechnology,4,1.0
11991,58318,news,newspolitics,8,1.0
11992,116589,news,newsus,0,1.0
11993,45304,news,newsworld,10,1.0
11994,38002,news,newsus,10,0.8505873318674446
11995,59552,news,newsscienceandtechnology,0,1.0
11996,78831,news,newsus,6,1.0
11997,55690,news,newscrime,9,0.9621374692692836
11998,89215,news,newspolitics,8,0.8847322096626756
11999,18235,news,newsopinion,8,0.7873405677711716
12000,67768,news,newsus,5,0.8581344991304053
12001,43509,news,newscrime,4,1.0
12002,121841,news,newscrime,6,1.0
12003,35502,news,newsus,-1,0.0
12004,129420,news,newspolitics,8,0.891788629457273
12005,69039,news,newsus,6,1.0
12006,73378,news,newsus,8,0.8272901522998048
12007,81932,news,newsus,6,1.0
12008,123551,news,newsworld,-1,0.0
12009,86890,news,newsus,-1,0.0
12010,102923,news,newspolitics,8,0.8294184158333677
12011,71228,news,newsworld,3,1.0
12012,6885,news,newsus,3,0.486318848369165
12013,110713,news,newsus,6,0.9564420781283226
12014,30661,news,newsus,-1,0.0
12015,118677,news,newsgoodnews,5,1.0
12016,39258,news,newsus,11,0.8635055375087528
12017,43906,news,newsus,6,1.0
12018,97932,news,newscrime,-1,0.0
12019,44488,news,newsus,5,0.7274062360576019
12020,92316,news,newspolitics,-1,0.0
12021,67778,news,newsus,10,0.8552724046295445
12022,99204,news,newsworld,3,1.0
12023,21273,news,newsus,6,1.0
12024,90941,news,newspolitics,8,0.9673294934708064
12025,92304,news,newsus,6,1.0
12026,128258,news,newsus,-1,0.0
12027,24268,news,newspolitics,8,1.0
12028,48983,news,newsus,6,0.882555485468509
12029,49747,news,newsworld,3,0.9335127174953958
12030,4062,news,newsworld,3,0.7143883490715686
12031,85163,news,newsus,10,0.8823960464890007
12032,22064,news,newscrime,6,1.0
12033,55598,news,newspolitics,-1,0.0
12034,30676,news,newscrime,6,1.0
12035,93625,news,newsus,6,1.0
12036,59058,news,newspolitics,8,0.9682740746992824
12037,101773,news,newsus,10,0.9783148827932694
12038,27519,news,newsus,-1,0.0
12039,91683,news,newspolitics,8,0.9160560044227076
12040,123841,news,newsus,5,0.7418896419260627
12041,107379,news,newsus,11,1.0
12042,22179,news,newsworld,3,0.6223993982159003
12043,51379,news,newsus,2,0.970816042416501
12044,101922,news,newsus,-1,0.0
12045,114409,news,newspolitics,8,0.9877188727980796
12046,6719,news,newsoffbeat,-1,0.0
12047,13124,news,newsus,8,0.7144055982066598
12048,73861,news,newsus,6,1.0
12049,109548,news,newsscienceandtechnology,4,0.6977527225976362
12050,67456,news,newsworld,3,0.6931219354843179
12051,85027,news,newsus,10,0.940861728571354
12052,96920,news,newsus,-1,0.0
12053,106270,news,newsus,-1,0.0
12054,42681,news,newsoffbeat,10,0.8759063006078186
12055,29603,news,newspolitics,8,0.9124723676285812
12056,25977,news,newsscienceandtechnology,-1,0.0
12057,25731,news,newscrime,6,1.0
12058,22408,news,newscrime,6,1.0
12059,47898,news,newsus,-1,0.0
12060,82058,news,newspolitics,8,0.7684109129196731
12061,23415,news,newsscienceandtechnology,4,0.8359550519203892
12062,9761,news,newspolitics,-1,0.0
12063,121417,news,newsus,-1,0.0
12064,36426,news,newsus,10,0.8806803566052565
12065,41000,news,newsus,7,1.0
12066,8506,news,newsus,9,0.9621374692692836
12067,15539,news,newspolitics,1,0.9919313123841896
12068,41234,news,newsus,9,0.9621374692692836
12069,44333,news,newsus,5,1.0
12070,5091,news,newsweather,-1,0.0
12071,128505,news,newspolitics,8,0.8798810414589348
12072,120911,news,newspolitics,8,0.8762361451378401
12073,46423,news,newspolitics,1,0.5619820902029632
12074,86038,news,newsus,6,1.0
12075,108697,news,newscrime,6,0.8655405567481549
12076,107881,news,newsworldpolitics,8,1.0
12077,32949,news,newsus,3,0.8487602479302837
12078,19457,news,newsus,5,0.8276298843184121
12079,1901,news,newsus,6,1.0
12080,110054,news,newscrime,6,1.0
12081,40381,news,newsworld,3,0.7003593960877617
12082,58052,news,newspolitics,1,0.7447838305709555
12083,107572,news,newsscienceandtechnology,4,0.6658831324172608
12084,32920,news,newscrime,6,1.0
12085,49453,news,newsworld,-1,0.0
12086,28548,news,newscrime,6,1.0
12087,43340,news,newsus,6,1.0
12088,93863,news,newsscienceandtechnology,4,1.0
12089,112657,news,newsus,-1,0.0
12090,107651,news,newsus,-1,0.0
12091,37772,news,newsus,-1,0.0
12092,107668,news,newsworld,4,1.0
12093,126677,news,newsus,5,0.7716086895908567
12094,7673,news,newscrime,6,1.0
12095,75856,news,newsus,4,1.0
12096,110321,news,newsus,10,0.9783148827932694
12097,12767,news,newsus,5,0.6927574301333023
12098,31155,news,newsscienceandtechnology,4,1.0
12099,57601,news,newsus,1,0.656935822507478
12100,81443,news,newspolitics,8,1.0
12101,47485,news,newsworld,-1,0.0
12102,51010,news,newsus,4,1.0
12103,103826,news,newspolitics,8,0.8636445041519915
12104,54071,news,newscrime,5,0.7716086895908567
12105,103157,news,newsoffbeat,2,0.7977925842361838
12106,43212,news,newsus,8,0.8019793615396421
12107,32049,news,newscrime,6,1.0
12108,43702,news,newspolitics,1,1.0
12109,126105,news,newsus,4,1.0
12110,19354,news,newsworld,3,0.8192719705229357
12111,26606,news,newsworld,3,0.5945618418194245
12112,100322,news,newsus,11,1.0
12113,92824,news,newsoffbeat,5,0.8847525448600727
12114,103303,news,newsus,-1,0.0
12115,122197,news,newspolitics,10,0.8136529782043272
12116,40908,news,newsus,5,0.6886459244982429
12117,80000,news,newsscienceandtechnology,4,1.0
12118,4632,news,newsus,6,1.0
12119,76570,news,newspolitics,8,1.0
12120,19610,news,newsus,11,1.0
12121,65052,news,newsus,6,1.0
12122,22363,news,newspolitics,8,0.8072294987509862
12123,20819,news,newscrime,6,1.0
12124,127805,news,newspolitics,-1,0.0
12125,14450,news,newsscienceandtechnology,0,1.0
12126,87009,news,newsus,9,0.8812790979313165
12127,122482,news,newsworld,3,0.5945618418194245
12128,14305,news,newsworld,-1,0.0
12129,68143,news,newspolitics,8,0.9877188727980796
12130,73473,news,newsus,2,1.0
12131,29887,news,newscrime,9,0.9621374692692836
12132,114025,news,newsus,-1,0.0
12133,72645,news,newsus,11,0.9287258334582196
12134,72494,news,newsus,10,0.9783148827932694
12135,62786,news,newspolitics,8,0.8266112831403839
12136,25363,news,newsus,-1,0.0
12137,115750,news,newsworld,-1,0.0
12138,71154,news,newscrime,6,1.0
12139,116188,news,newspolitics,8,0.929550167513044
12140,20913,news,newscrime,6,1.0
12141,73008,news,newsopinion,-1,0.0
12142,94028,news,newsus,11,1.0
12143,102909,news,newsus,-1,0.0
12144,83316,news,newsscienceandtechnology,0,1.0
12145,98680,news,newsus,-1,0.0
12146,114921,news,newsworld,-1,0.0
12147,120602,news,newspolitics,8,0.930683446922344
12148,127352,news,newscrime,-1,0.0
12149,62609,news,newsus,-1,0.0
12150,96712,news,newsus,7,1.0
12151,106232,news,newsscienceandtechnology,0,1.0
12152,30806,news,newscrime,6,1.0
12153,7483,news,newspolitics,8,0.9032232049739743
12154,9544,news,newsopinion,8,0.850511554692149
12155,9208,news,newsus,-1,0.0
12156,71748,news,newsus,6,0.9268354800772352
12157,16407,news,newspolitics,8,0.8260525639912144
12158,70882,news,newsus,3,0.5945618418194245
12159,33242,news,newsus,8,0.7180058738711343
12160,1731,news,newsscienceandtechnology,4,1.0
12161,103490,news,newsworld,3,1.0
12162,5183,news,newsus,11,1.0
12163,3039,news,newsus,-1,0.0
12164,1796,news,newsus,6,0.8979614416740329
12165,57111,news,newsus,8,0.6913854207025917
12166,74858,news,newspolitics,8,1.0
12167,75712,news,newscrime,6,0.9304263519035832
12168,116660,news,newsus,-1,0.0
12169,79834,news,newscrime,9,0.9510049334292516
12170,48429,news,newspolitics,8,1.0
12171,56405,news,newsscienceandtechnology,6,1.0
12172,78560,news,newsus,11,0.956020447420107
12173,39611,news,newsus,-1,0.0
12174,71421,news,newsus,2,0.9589891782944302
12175,18710,news,newsworld,-1,0.0
12176,96709,news,newsus,7,1.0
12177,102132,news,newspolitics,-1,0.0
12178,6409,news,newspolitics,8,0.9682317986433396
12179,80907,news,newsus,6,1.0
12180,47339,news,newsus,9,1.0
12181,52389,news,newsus,8,0.8886520092536933
12182,128127,news,newsworld,-1,0.0
12183,4857,news,newscrime,6,1.0
12184,114873,news,newsus,7,1.0
12185,10494,news,newspolitics,10,0.863206752392051
12186,105009,news,newsoffbeat,-1,0.0
12187,85715,news,newspolitics,8,0.9763030761397546
12188,55716,news,newsus,5,0.9715647823526906
12189,5502,news,newscrime,-1,0.0
12190,34074,news,newsworld,3,0.5945618418194245
12191,2258,news,newsus,6,1.0
12192,89473,news,newsworld,-1,0.0
12193,91502,news,newsus,6,1.0
12194,49859,news,newsworld,10,0.8136529782043272
12195,112972,news,newspolitics,1,1.0
12196,59792,news,newsus,4,1.0
12197,39411,news,newscrime,-1,0.0
12198,88040,news,newsus,6,0.9255851051249784
12199,39508,news,newspolitics,8,1.0
12200,77219,news,newsworld,3,0.6735779870091908
12201,28955,news,newsus,11,1.0
12202,99727,news,newsopinion,8,0.7184816560573567
12203,124207,news,newsus,6,1.0
12204,75483,news,newsus,9,1.0
12205,40555,news,newsus,9,1.0
12206,38315,news,newsus,-1,0.0
12207,19320,news,newsus,5,1.0
12208,48721,news,newsus,-1,0.0
12209,104634,news,newspolitics,8,1.0
12210,74014,news,newsgoodnews,-1,0.0
12211,92460,news,newsus,5,1.0
12212,117307,news,newscrime,6,1.0
12213,129285,news,newspolitics,8,0.9877188727980796
12214,10565,news,newspolitics,-1,0.0
12215,2604,news,newsus,3,1.0
12216,118417,news,newsoffbeat,-1,0.0
12217,82052,news,newsus,-1,0.0
12218,84225,news,newscrime,6,1.0
12219,70443,news,newsus,7,1.0
12220,114710,news,newsgoodnews,-1,0.0
12221,59608,news,newsus,11,0.8635055375087528
12222,89257,news,newsus,-1,0.0
12223,83339,news,newspolitics,8,1.0
12224,29466,news,newscrime,6,1.0
12225,10144,news,newsscienceandtechnology,-1,0.0
12226,127939,news,newsus,9,0.8132268878444552
12227,97367,news,newsus,6,1.0
12228,78836,news,newsus,10,0.9783148827932694
12229,34674,news,newsscienceandtechnology,4,1.0
12230,116988,news,newspolitics,1,0.835537304716693
12231,41970,news,newsus,10,1.0
12232,50561,news,newsworld,3,0.7003593960877617
12233,2300,news,newscrime,6,1.0
12234,10170,news,newsus,11,1.0
12235,57631,news,newsus,6,1.0
12236,107402,news,newsus,5,0.9363596101294108
12237,3047,news,newsus,1,1.0
12238,83032,news,newsus,2,0.8958494245411239
12239,64510,news,newspolitics,1,0.5232546085277234
12240,18901,news,newsus,-1,0.0
12241,71092,news,newsus,8,0.6756057339221946
12242,66581,news,newsus,6,1.0
12243,48933,news,newscrime,6,1.0
12244,35108,news,newsopinion,8,0.813166811820476
12245,89310,news,newsscienceandtechnology,0,1.0
12246,15079,news,newscrime,6,1.0
12247,33481,news,newsus,8,0.870320561264417
12248,111503,news,newsus,-1,0.0
12249,16670,news,newsworld,6,1.0
12250,114311,news,newscrime,4,1.0
12251,46946,news,newsworld,3,0.5945618418194245
12252,83570,news,newsus,-1,0.0
12253,52182,news,newscrime,6,1.0
12254,124658,news,newspolitics,8,0.886890749956557
12255,89422,news,newspolitics,8,0.7870786623479924
12256,98469,news,newsus,4,1.0
12257,65673,news,newsus,5,0.944372048760325
12258,60071,news,newspolitics,8,1.0
12259,39553,news,newspolitics,1,0.9919313123841896
12260,111372,news,newsscienceandtechnology,4,1.0
12261,6923,news,newsus,8,0.6756057339221946
12262,50437,news,newsworld,3,0.4848776182847306
12263,32851,news,newsbusiness,10,1.0
12264,3112,news,newsworld,3,0.9335127174953958
12265,10461,news,newsus,10,0.8060086756243223
12266,119680,news,newscrime,6,1.0
12267,51615,news,newscrime,-1,0.0
12268,41442,news,newsus,11,1.0
